"- Enhance free trade by further reducing tariff and non-tariff barriers, especially against the poorest countries.","407"
"- Enhance rural services.","504"
"- Enhance the rights of patients.","201"
"- Enhance the role of women in public life.","706"
"- Enrolled in primary health care and completing core WellChild/Tamariki Ora health checks.","504"
"- Ensure dignity in retirement.","706"
"- ensure effective drugs are available to New Zealanders","504"
"- Ensure electoral rolls also have constituents identified on the basis of their iwi and hapu.","607"
"- Ensure equal opportunities for all.","503"
"- Ensure equality before the law for lesbians and gay men through our new Human Rights Commission and the Bill of Rights.","503"
"- ensure every secondary school develops a distinctive mission including the expansion of specialist schools.","506"
"- ensure primary schools offer more chance to learn languages, music and sport, as well as higher standards in the basics.","506"
"- Ensure respect for civil liberties.","201"
"- Ensure responsible economic management.","414"
"- Ensure that action is taken to improve poor quality services.","504"
"- Ensure that food is healthy and safe.","301"
"- Ensure that publicly funded R&D spending supports innovation and jobs in the primary sector.","703.1"
"- Ensure that young people can learn their rights and responsibilities, with citizenship classes in every school and parenting classes for young adults.","706"
"- Ensure that, by the millennium, every young person has had the opportunity to work learn, train and make a positive contribution to society.","706"
"- ensuring that by 2020, 90% of all people with HIV know their status,","504"
"- Establish a Food Safety Science and Research Centre, as recommended by the Government inquiry into the whey protein contamination incident.","703.1"
"- Establish a nationwide home safety service to help victims who want to leave a violent relationship.","605.1"
"- establish a new 'Employment First' interview for people entering the welfare system, and integrate the Benefits Agency and Employment Service through major reform.","504"
"- establish a new Criminal Assets Recovery Agency to seize assets of crime barons and a register of dealers to tackle drugs.","605"
"- establish a new Pension Credit for lower- and middle-income pensioners.","706"
"- Establish a power-sharing executive for Northern Ireland, elected under a fair and proportional system of voting.","202"
"- Establish a voluntary Citizens Service to give people, especially young people, up to 2 years' work on such projects as environmental conservation, crime prevention, housing renovation, social services and the armed services.","706"
"- Establish central city housing in the East Frame.","411"
"- Establish high national standards for all community care services.","504"
